"X1","X2","class"
"1241",0.287161032784578,0.290691430777443,2
"1242",0.61362539883703,0.206670453073457,NA
"1243",0.282468610765157,0.287127568148976,2
"1244",0.296115584323187,0.287311863147759,2
"1245",0.292418579104748,0.296525822578861,2
"1246",0.303407777161599,0.723818932157588,1
"1247",0.299887310263206,0.293607890060151,2
"1248",0.285834379624726,0.691209548601718,1
"1249",0.277082521204597,0.725289641949261,1
"1250",0.267103289455151,0.719133974501611,1
"1251",0.286632776481181,0.727049486701293,1
"1252",0.283066494128134,0.289737064049759,2
"1253",0.298611349535497,0.306486550862973,2
"1254",0.288964444964836,0.292487581512977,2
"1255",0.275464756577286,0.293081304669796,2
"1256",0.283163065668282,0.295635237300484,2
"1257",0.291316579362959,0.301560707778656,2
"1258",0.290201503556598,0.283120135091989,2
"1259",0.917258942499757,0.924535772064701,NA
"1260",0.310767259618103,0.262953251251622,2
"1261",0.28774076861215,0.704972348124463,1
"1262",0.28892925986653,0.71822678918248,1
"1263",0.300662587933795,0.725137339486093,1
"1264",0.292085506096068,0.714855605396607,1
"1265",0.293878637295461,0.306712904269578,2
"1266",0.291919502245043,0.705717787372101,1
"1267",0.284687055372072,0.289089300659674,2
"1268",0.295734502282438,0.705778464377522,1
"1269",0.283716348505034,0.705451042679788,1
"1270",0.288688376563396,0.724300261817618,1
"1271",0.294594012079193,0.284600322062949,2
"1272",0.288410856972309,0.28594521464521,2
"1273",0.280667743598099,0.302507733269635,2
"1274",0.153489632532001,0.489942383719608,NA
"1275",0.273578973803319,0.72538475390372,1
"1276",0.124796538613737,0.465177960926667,NA
"1277",0.283905875589018,0.711618693234811,1
"1278",0.29084678924392,0.702194059489338,1
"1279",0.283396173312624,0.718921023520332,1
"1280",0.297145724130057,0.708101315473751,1
"1281",0.287591356962413,0.294820343920807,2
"1282",0.288239102440744,0.313912415487236,2
"1283",0.296643098106973,0.697406250188908,1
"1284",0.31174012833641,0.702649787454202,1
"1285",0.284665391376063,0.282900240683174,2
"1286",0.631810481194407,0.394423666410148,NA
"1287",0.305677568853791,0.284613296863596,2
"1288",0.297525206567862,0.716267426613058,1
"1289",0.282481579052806,0.692752183346637,1
"1290",0.292786177348512,0.70735885080021,1
"1291",0.300507518763911,0.275237084979419,2
"1292",0.983930189628154,0.512756659416482,NA
"1293",0.541948895901442,0.288940397324041,NA
"1294",0.291894613181121,0.713029670783192,1
"1295",0.291474722217674,0.715304488099509,1
"1296",0.301519183408447,0.696759173567282,1
"1297",0.308326783329723,0.71053763961189,1
"1298",0.296142569315157,0.710136320968613,1
"1299",0.299942195741442,0.692064147669105,1
"1300",0.295738862803797,0.302180690087458,2
"1301",0.303712718659572,0.703194271109092,1
"1302",0.29502177306673,0.289127248497319,2
"1303",0.286182879518943,0.715813362649553,1
"1304",0.377911863150075,0.885184755316004,NA
"1305",0.295083780692713,0.305501123495835,2
"1306",0.304066363761449,0.704928430549753,1
"1307",0.290914292203335,0.699410824624754,1
"1308",0.270571421425068,0.322540061530152,2
"1309",0.289698582378694,0.325271532305977,2
"1310",0.299510153335432,0.704310154699107,1
"1311",0.283892849575805,0.289992833624732,2
"1312",0.287135785651132,0.697419956206953,1
"1313",0.302532521436988,0.719859795317794,1
"1314",0.292727287163874,0.705428920642338,1
"1315",0.295496997203009,0.300981782093432,2
"1316",0.27943098830079,0.717112034276905,1
"1317",0.294122904303406,0.699245433515543,1
"1318",0.293106297221901,0.705501317452632,1
"1319",0.29697354643186,0.696974572841572,1
"1320",0.290789845645459,0.307658510873569,2
"1321",0.297702648279089,0.293237958747398,2
"1322",0.29582505864824,0.315747899155907,2
"1323",0.287199966261133,0.301089525434443,2
"1324",0.318670829950394,0.703753519952359,1
"1325",0.911641742568463,0.491930104559287,NA
"1326",0.30511167880464,0.678862510793898,1
"1327",0.292635493343149,0.300432110325838,2
"1328",0.299687559090908,0.707238738427392,1
"1329",0.286132456723165,0.699272004007235,1
"1330",0.319120767120673,0.299476802629299,2
"1331",0.296086580433958,0.308432462803258,2
"1332",0.300464035653972,0.304522330607899,2
"1333",0.293053069605668,0.30145694657094,2
"1334",0.309188962330584,0.710816882423088,1
"1335",0.311228986706732,0.310922557889872,2
"1336",0.291054125830583,0.711127136673409,1
"1337",0.0660835264716297,0.962829555850476,NA
"1338",0.868067351169884,0.309500382049009,NA
"1339",0.293404913006223,0.28834776199592,2
"1340",0.299489969135515,0.715767661820688,1
"1341",0.300730820878803,0.700630439688937,1
"1342",0.309946548107266,0.696941229514632,1
"1343",0.314181030749873,0.686437601150345,1
"1344",0.300594866264189,0.309188166556039,2
"1345",0.321350931284749,0.282862364114547,2
"1346",0.287015355085982,0.293228489613589,2
"1347",0.312018125151961,0.715726267519575,1
"1348",0.308906259548567,0.697749945869155,1
"1349",0.303790218088906,0.712709998006947,1
"1350",0.305026298343856,0.691230090191669,1
"1351",0.295075273629986,0.293450117939404,2
"1352",0.300837070815264,0.710203689786283,1
"1353",0.307145742148645,0.290106695630337,2
"1354",0.324964171541491,0.694309547947199,1
"1355",0.808411498554051,0.368202447891235,NA
"1356",0.314118343465045,0.312070571460109,2
"1357",0.306536121486069,0.30736659739777,2
"1358",0.289072972671338,0.288821280748493,2
"1359",0.298108607354434,0.310211839384691,2
"1360",0.297198946245194,0.702590822174156,1
"1361",0.305452082466378,0.295825985442251,2
"1362",0.289258115823555,0.690927575974833,1
"1363",0.306651592488352,0.695279759620756,1
"1364",0.29172019336599,0.315533909344528,2
"1365",0.31525143789744,0.693993949917468,1
"1366",0.304678378249541,0.299069289513274,2
"1367",0.311510843271374,0.700746636818524,1
"1368",0.290729301107094,0.68728340721414,1
"1369",0.290434571344489,0.295420705522379,2
"1370",0.310776601991063,0.330228350775741,2
"1371",0.304688301158012,0.693215044692385,1
"1372",0.569117481121793,0.885784884449095,NA
"1373",0.306530766755582,0.688935163194032,1
"1374",0.297206346103961,0.318938145607297,2
"1375",0.312030248297541,0.688818855350448,1
"1376",0.31397195105736,0.709952024173089,1
"1377",0.297630585868659,0.702111343874808,1
"1378",0.306814881766579,0.701319262963663,1
"1379",0.310739313265469,0.298326234145208,2
"1380",0.305461100763088,0.302106251448656,2
"1381",0.30921442334121,0.305887676459741,2
"1382",0.316090914018461,0.707461229070414,1
"1383",0.488900998840109,0.0270937823224813,NA
"1384",0.309062869543313,0.305709248549387,2
"1385",0.308981317899929,0.314487144242126,2
"1386",0.317174402666203,0.30541933543635,2
"1387",0.319903149632222,0.305234197640253,2
"1388",0.305556148360097,0.709088132853463,1
"1389",0.301859596750513,0.694192742998683,1
"1390",0.306591685782514,0.296600072244214,2
"1391",0.319288501997357,0.317653070623259,2
"1392",0.307833301228253,0.692329620996435,1
"1393",0.303404628532236,0.316407974494062,2
"1394",0.291343085502772,0.691350872628662,1
"1395",0.32048542125751,0.691122242840448,1
"1396",0.312133031666824,0.32684517292702,2
"1397",0.31164618691885,0.312472102317811,2
"1398",0.738651225110516,0.947800069581717,NA
"1399",0.313088561337021,0.687073114030362,1
"1400",0.312696474461405,0.310840032307174,2
"1401",0.292973650434946,0.663099485134259,1
"1402",0.313037912319136,0.290539374238365,2
"1403",0.296238723562714,0.30863445549889,2
"1404",0.309639759389541,0.302394603637576,2
"1405",0.294476709931075,0.694683120400124,1
"1406",0.28714049190931,0.682559541090347,1
"1407",0.303116826366949,0.313854756977411,2
"1408",0.313025710147262,0.301869505963823,2
"1409",0.308985971623897,0.686160220779239,1
"1410",0.297225313812764,0.31614382913321,2
"1411",0.31660963950395,0.296784338583965,2
"1412",0.313220594570558,0.69034391688411,1
"1413",0.301155221092763,0.328552454642024,2
"1414",0.302289275268937,0.327442737371155,2
"1415",0.323679796491588,0.300080700411887,2
"1416",0.320789430611848,0.310956618065806,2
"1417",0.312188460533159,0.693788936840759,1
"1418",0.30600569898128,0.303373288931817,2
"1419",0.297220812045094,0.31646053179332,2
"1420",0.308583762461878,0.317832696619162,2
"1421",0.305989937612238,0.679106661115824,1
"1422",0.325055221084395,0.682375952935587,1
"1423",0.317075310373945,0.323570572470847,2
"1424",0.311378512512672,0.679167475652662,1
"1425",0.305840441134989,0.308457519819128,2
"1426",0.302599205907108,0.313476417072447,2
"1427",0.296396177507486,0.687958026137485,1
"1428",0.325586348088704,0.661006401612722,1
"1429",0.305727213966978,0.322980960103742,2
"1430",0.296772086048587,0.309929732888011,2
"1431",0.320185681881091,0.321912443953085,2
"1432",0.311787081202189,0.317803931618954,2
"1433",0.582974833669141,0.482877544360235,NA
"1434",0.309759820180343,0.297148648058601,2
"1435",0.302604453892041,0.692300914586111,1
"1436",0.313903298120375,0.688195840957693,1
"1437",0.330633417798503,0.309405838833067,2
"1438",0.32182268837338,0.685514065105325,1
"1439",0.309937612312904,0.280451072058697,2
"1440",0.320303389847211,0.32551918363113,2
"1441",0.31975739266277,0.31584021043418,2
"1442",0.313533758325414,0.69718489971037,1
"1443",0.767435872228816,0.655116981361061,NA
"1444",0.32113988258413,0.310029553873363,2
"1445",0.33143066773234,0.683632601124221,1
"1446",0.300592369538963,0.682007799007384,1
"1447",0.32144642486703,0.694083827527812,1
"1448",0.303937438010084,0.329833509789413,2
"1449",0.323648306599642,0.679782213290347,1
"1450",0.324218713794231,0.323213439230981,2
"1451",0.322229814141196,0.316121393041701,2
"1452",0.319234201299475,0.321248574684206,2
"1453",0.308605457958206,0.320770846813097,2
"1454",0.314153782214567,0.699526768366711,1
"1455",0.326163186089094,0.703784736308517,1
"1456",0.319740583362887,0.310723389106875,2
"1457",0.322000233024437,0.31719712901688,2
"1458",0.467636375222355,0.185954963322729,NA
"1459",0.327405335465228,0.298145045052034,2
"1460",0.313433536139211,0.667199283877078,1
"1461",0.335999597565025,0.300463609298258,2
"1462",0.320612964589887,0.315057736542974,2
"1463",0.314386233647901,0.307029939948356,2
"1464",0.316795760654316,0.670767911442761,1
"1465",0.317360478321539,0.326904622465027,2
"1466",0.319135062184565,0.331158464318557,2
"1467",0.319716799086006,0.688005669960362,1
"1468",0.304648848330832,0.326302526974471,2
"1469",0.324916525541914,0.310229393826793,2
"1470",0.316630613052638,0.315235226705839,2
"1471",0.308566324678027,0.313734328659951,2
"1472",0.31332950597162,0.667407652237535,1
"1473",0.329611965854182,0.667685998824707,1
"1474",0.332773740920933,0.678897567809816,1
"1475",0.32899354276924,0.328746320313706,2
"1476",0.367621487006545,0.59480645111762,NA
"1477",0.320125816514777,0.686769376032718,1
"1478",0.328200823477712,0.309439248987758,2
"1479",0.325930337594666,0.669959995675093,1
"1480",0.317626574326599,0.687219960860079,1
"1481",0.330162571486377,0.681540947848096,1
"1482",0.321343472918358,0.689128259993092,1
"1483",0.33899887090851,0.684774567605077,1
"1484",0.310048618045072,0.304072936018104,2
"1485",0.30540776144865,0.325979941058483,2
"1486",0.319273436169368,0.67981737030817,1
"1487",0.322951076660981,0.670405962922478,1
"1488",0.30022677576991,0.684878820469762,1
"1489",0.197137623559684,0.516808376181871,NA
"1490",0.319308874472375,0.672574943933434,1
"1491",0.330988624282168,0.669164277323052,1
"1492",0.317368404495199,0.689765960127335,1
"1493",0.323020283682319,0.326936835301134,2
"1494",0.317529319738641,0.319860331681963,2
"1495",0.314621331181758,0.691596385706383,1
"1496",0.310219258773424,0.33909387413378,2
"1497",0.336323215962127,0.335738435837221,2
"1498",0.299572857949014,0.672162441417642,1
"1499",0.33481464872417,0.669749247650494,1
"1500",0.326244526985612,0.675737799041057,1
"1501",0.329962780797268,0.327442847954349,2
"1502",0.316115896513206,0.305722907620106,2
"1503",0.319403241808237,0.314891833628555,2
"1504",0.310041795629543,0.326083604249345,2
"1505",0.310644312233059,0.337330001553548,2
"1506",0.151779534528032,0.467039769049734,NA
"1507",0.306886626261585,0.316822290704568,2
"1508",0.308949352351151,0.697513328848292,1
"1509",0.323287839911624,0.677132677033307,1
"1510",0.326678486613641,0.670646016073769,1
"1511",0.334480882110365,0.325682128393154,2
"1512",0.324176089062051,0.329632702507705,2
"1513",0.321364992501618,0.314213453210335,2
"1514",0.313282522956459,0.664447852371853,1
"1515",0.320619836254225,0.324177620605563,2
"1516",0.333842666342025,0.33404055609349,2
"1517",0.319209043038504,0.318254100584263,2
"1518",0.318497958714378,0.672425603872873,1
"1519",0.341137432694355,0.314745763048936,2
"1520",0.329442952526916,0.339583963312561,2
"1521",0.32677998304056,0.696687317659414,1
"1522",0.328106708407216,0.322827427056694,2
"1523",0.327386251958059,0.322326681696342,2
"1524",0.318476354082335,0.345453208589688,2
"1525",0.341073645890838,0.664205622374295,1
"1526",0.335381927700054,0.323000050077297,2
"1527",0.325778394438349,0.670574541780732,1
"1528",0.331651137145228,0.680749059224213,1
"1529",0.323833257510562,0.66220553745151,1
"1530",0.341208325938102,0.665359148503503,1
"1531",0.32683053340246,0.677219205700997,1
"1532",0.331628059550444,0.67775004409991,1
"1533",0.331670188667336,0.676310763161135,1
"1534",0.324450799028594,0.658497301125393,1
"1535",0.315830639841511,0.678604220513952,1
"1536",0.329758062016879,0.318115561233455,2
"1537",0.322102073032706,0.681909368201751,1
"1538",0.240832560695708,0.473269611597061,NA
"1539",0.31804338985603,0.652568869009655,1
"1540",0.318733135896366,0.323017070471048,2
"1541",0.304173385699751,0.332988017979894,2
"1542",0.317393419332164,0.666075972470961,1
"1543",0.341270052840608,0.332378555757193,2
"1544",0.308081825563489,0.313062745910562,2
"1545",0.314522277757308,0.328872805716783,2
"1546",0.340928524118609,0.675806029288885,1
"1547",0.667808133643121,0.796265088021755,NA
"1548",0.326839971412055,0.336312269881847,2
"1549",0.345610274889285,0.671916042278978,1
"1550",0.335376055882428,0.676800094006492,1
"1551",0.314991089320497,0.669171480291471,1
"1552",0.329512771168707,0.329551188709338,2
"1553",0.325351500723391,0.316586815478748,2
"1554",0.322438139660203,0.336842349422427,2
"1555",0.477801533415914,0.935583962593228,NA
"1556",0.317347086234706,0.668488675096062,1
"1557",0.269151693442836,0.931998386746272,NA
"1558",0.8790301324334,0.818506864598021,NA
"1559",0.331356712244667,0.660424423373688,1
"1560",0.339274213482506,0.334687398992278,2
"1561",0.3429862184335,0.668114519613801,1
"1562",0.331781917104242,0.67793727623252,1
"1563",0.340390071145256,0.330823522102127,2
"1564",0.332033010268385,0.320644112690862,2
"1565",0.349842115674378,0.667511310623732,1
"1566",0.324299142039515,0.32705139845437,2
"1567",0.338642798177841,0.665535997184277,1
"1568",0.346272292130447,0.335583007334053,2
"1569",0.338432232534035,0.669162544497256,1
"1570",0.338516519062405,0.664137410783186,1
"1571",0.323765852215737,0.315755148764674,2
"1572",0.880615007830784,0.932635221630335,NA
"1573",0.329898003635568,0.341552964604469,2
"1574",0.337181667175005,0.313029849327932,2
"1575",0.327013809348538,0.677276232301285,1
"1576",0.335511825137193,0.671762018605015,1
"1577",0.335795784871147,0.678472535451419,1
"1578",0.319889096357027,0.324440437319091,2
"1579",0.341411413860679,0.662227854961407,1
"1580",0.334328456493549,0.684557519448894,1
"1581",0.329000515971499,0.67008123070093,1
"1582",0.337350883440804,0.337006384949308,2
"1583",0.325796857695745,0.66855401286846,1
"1584",0.325779466679381,0.320436261111499,2
"1585",0.343063496447867,0.633692822553918,1
"1586",0.330342099654794,0.319876504864983,2
"1587",0.322048095209389,0.345109223275117,2
"1588",0.307656476117051,0.345648848127832,2
"1589",0.331986233218816,0.675135340763647,1
"1590",0.334320959952309,0.333894486287321,2
"1591",0.58645851071924,0.164236831245944,NA
"1592",0.349510430205662,0.665442303978746,1
"1593",0.345780704338695,0.655986492228843,1
"1594",0.337367078208182,0.662260213524384,1
"1595",0.34180976962728,0.669806053109172,1
"1596",0.954642664873973,0.850228608120233,NA
"1597",0.600457143271342,0.925591165199876,NA
"1598",0.959681534441188,0.324438446667045,NA
"1599",0.338312826034608,0.670966783751356,1
"1600",0.332983032718603,0.67210006806241,1
"1601",0.345384045232221,0.337542611012995,2
"1602",0.703878106083721,0.847346917493269,NA
"1603",0.325553262845905,0.330594021233854,2
"1604",0.327835268947946,0.637758826328926,1
"1605",0.322204585826541,0.671171529528592,1
"1606",0.344914771724262,0.665797264532342,1
"1607",0.350127606340156,0.659459038708391,1
"1608",0.332898247726065,0.659771879650077,1
"1609",0.347372074146483,0.631451534386874,1
"1610",0.336072124486633,0.334471199645451,2
"1611",0.376885085599497,0.579597695264965,NA
"1612",0.341291977008037,0.343311523711682,2
"1613",0.345148458497827,0.328596894215919,2
"1614",0.341971366033428,0.657481311562277,1
"1615",0.317497201833444,0.342325471873978,2
"1616",0.347002834979562,0.671231360815897,1
"1617",0.33932315485944,0.343665511915408,2
"1618",0.340258328127769,0.671894437408035,1
"1619",0.916619842173532,0.685342814540491,NA
"1620",0.348285375729973,0.341717447494339,2
"1621",0.339426538564205,0.663357540605211,1
"1622",0.320136152431566,0.644629464797248,1
"1623",0.325678320591774,0.672271218365471,1
"1624",0.313178070888446,0.343061641236203,2
"1625",0.350260647722686,0.653789888329108,1
"1626",0.559140829369426,0.608475015265867,NA
"1627",0.349481842422576,0.646657024120947,1
"1628",0.341547711338013,0.670659269127037,1
"1629",0.341839376120622,0.644404522919535,1
"1630",0.339880766187059,0.662438076379809,1
"1631",0.193566997069865,0.379719637800008,NA
"1632",0.341520679557129,0.65494497369753,1
"1633",0.347347220766263,0.63375180233134,1
"1634",0.347123267484717,0.341044602134776,2
"1635",0.351017550277944,0.341535217585846,2
"1636",0.343371649171491,0.654556597345062,1
"1637",0.326141282034196,0.661134468121259,1
"1638",0.352268863227128,0.660983435143379,1
"1639",0.344990980137018,0.651658803897335,1
"1640",0.331205231871719,0.342191204967934,2
"1641",0.345336257400878,0.335109855405122,2
"1642",0.340370913546737,0.338221959369986,2
"1643",0.342651344483679,0.644560984422429,1
"1644",0.346052884830112,0.337974177497844,2
"1645",0.341245993248364,0.344432600833668,2
"1646",0.340340331098947,0.658849835711719,1
"1647",0.340013760802658,0.652434609379886,1
"1648",0.904624094255269,0.597261684248224,NA
"1649",0.167986205313355,0.293741557048634,NA
"1650",0.350945522246788,0.669316771777997,1
"1651",0.337862746783187,0.655232631727825,1
"1652",0.34886329287922,0.337399645980962,2
"1653",0.344079139205871,0.329395279073355,2
"1654",0.81003359076567,0.822636280441657,NA
"1655",0.336349406392785,0.335444949925309,2
"1656",0.340581331590873,0.351178211748313,2
"1657",0.355038383146333,0.657446753836866,1
"1658",0.334443270553467,0.649394857771519,1
"1659",0.0926400613971055,0.984369165729731,NA
"1660",0.369799967367184,0.65014444492915,1
"1661",0.338489595631337,0.3515866544653,2
"1662",0.343639793184244,0.655108930727142,1
"1663",0.349707203555875,0.346274854034989,2
"1664",0.359162495419976,0.658730605519652,1
"1665",0.342305321252587,0.645226595933664,1
"1666",0.346284725880772,0.667339395737916,1
"1667",0.360181937400403,0.359872172109123,2
"1668",0.365614014453201,0.338046970867896,2
"1669",0.323630128585978,0.356053269640088,2
"1670",0.369633831472996,0.343358336685835,2
"1671",0.356066031995874,0.367270847541153,2
"1672",0.372740164491321,0.35376077027301,2
"1673",0.344249489163287,0.348004546533454,2
"1674",0.349824720285476,0.350609277864295,2
"1675",0.344753478358212,0.342241741690305,2
"1676",0.492989963851869,0.951904102927074,NA
"1677",0.331591627504625,0.651137177347543,1
"1678",0.347663302418163,0.641948346124977,1
"1679",0.36501048817475,0.340461969561941,2
"1680",0.346519068638542,0.365759679751087,2
"1681",0.361681583098475,0.359821958532758,2
"1682",0.350258379838552,0.671141751034313,1
"1683",0.174077749717981,0.13945825304836,NA
"1684",0.343584121636314,0.655150615822933,1
"1685",0.341642238158799,0.371764184605806,2
"1686",0.348602377217546,0.342908636943867,2
"1687",0.363341029153664,0.636676456744058,1
"1688",0.362325058944028,0.33254112195827,2
"1689",0.728318305220455,0.951968690380454,NA
"1690",0.34793874923658,0.653708227855297,1
"1691",0.331812532771569,0.342259413914738,2
"1692",0.363869577880075,0.647355304831299,1
"1693",0.357673185789096,0.657075640017445,1
"1694",0.349370954989561,0.352463775519484,2
"1695",0.354773796050756,0.344204514126609,2
"1696",0.341543377951816,0.354652468080171,2
"1697",0.354385155387498,0.368674394010246,2
"1698",0.35096502871296,0.655988281736325,1
"1699",0.353712819491206,0.644902425980438,1
"1700",0.344463393175752,0.645980147380519,1
"1701",0.291334496345371,0.00126797100529075,NA
"1702",0.363861628540365,0.35995251480605,2
"1703",0.341363728667528,0.633677560569744,1
"1704",0.364279196219341,0.368740864550433,2
"1705",0.358852647726964,0.658886631021948,1
"1706",0.36764733866845,0.648209151593978,1
"1707",0.323577555129695,0.351402725451503,2
"1708",0.355708454140452,0.649116660451815,1
"1709",0.893521071411669,0.17448735400103,NA
"1710",0.346764076682869,0.355725092866222,2
"1711",0.353040304550718,0.347791197309758,2
"1712",0.343980355947374,0.340773103570738,2
"1713",0.36077031346411,0.356673290097178,2
"1714",0.346695619172872,0.352988238362727,2
"1715",0.367797492637783,0.641288309423079,1
"1716",0.357423399257046,0.366851487835478,2
"1717",0.352058635325794,0.631288676799412,1
"1718",0.356473299129641,0.638343749634467,1
"1719",0.826652166200802,0.243245505727828,NA
"1720",0.374631386955072,0.635588613478418,1
"1721",0.356291910895949,0.637604315952766,1
"1722",0.358862470639559,0.345951522875222,2
"1723",0.374166530529375,0.350575319150272,2
"1724",0.358663979910752,0.348043378152428,2
"1725",0.666345058241859,0.144674947950989,NA
"1726",0.360428971524025,0.350241311626824,2
"1727",0.360280742035095,0.646540514592311,1
"1728",0.356372754588558,0.646519830447323,1
"1729",0.346612083392134,0.340978208356928,2
"1730",0.360882649853621,0.652494815124888,1
"1731",0.368070400817742,0.634185531818478,1
"1732",0.371146399571228,0.357512964480722,2
"1733",0.348270287981346,0.647977922768121,1
"1734",0.355170423876067,0.64191763094584,1
"1735",0.371388873786221,0.349972724771415,2
"1736",0.367259840123402,0.638689086458127,1
"1737",0.371086231410361,0.65108565411251,1
"1738",0.348786991711937,0.63662689112524,1
"1739",0.386387626171196,0.636665110114225,1
"1740",0.360785147828755,0.366642188117736,2
"1741",0.354758626030059,0.650045359132128,1
"1742",0.36945981490003,0.37012634331291,2
"1743",0.221245113760233,0.781557939015329,NA
"1744",0.360952366797276,0.634824922528479,1
"1745",0.368225327983511,0.628624897553333,1
"1746",0.359015621672075,0.369316474507021,2
"1747",0.975092395674437,0.77448814897798,NA
"1748",0.382004927832042,0.652785224490757,1
"1749",0.349418016507645,0.350339608685171,2
"1750",0.358233133585681,0.627528695304744,1
"1751",0.35166271902583,0.370398732684629,2
"1752",0.34996025542184,0.376446588075364,2
"1753",0.366893079194762,0.638764198352265,1
"1754",0.376367999775376,0.346438410731617,2
"1755",0.354647328008734,0.358373804646954,2
"1756",0.36243728121728,0.637138918739457,1
"1757",0.351246686209689,0.357915980946607,2
"1758",0.348781304353572,0.365948230430996,2
"1759",0.378299030076286,0.641214400451388,1
"1760",0.350608884625363,0.643507163803184,1
"1761",0.366752057207365,0.624158565795744,1
"1762",0.376765006043189,0.632238031415141,1
"1763",0.356322152485826,0.365251876869243,2
"1764",0.3724423552029,0.655026505070183,1
"1765",0.357792730236218,0.632391390553576,1
"1766",0.364378256322095,0.648088374660714,1
"1767",0.356601912317937,0.644209785695224,1
"1768",0.351332307685663,0.639902391293266,1
"1769",0.368315242436972,0.366797706690106,2
"1770",0.355498901581448,0.617878656355695,1
"1771",0.37333648062247,0.632089327619122,1
"1772",0.364812577399218,0.371214472586635,2
"1773",0.361914858407323,0.356386988497295,2
"1774",0.368103060193688,0.633560834757533,1
"1775",0.376649566185173,0.343551346062447,2
"1776",0.36788431346381,0.644281089276613,1
"1777",0.371585377913859,0.374054142917096,2
"1778",0.342258368771088,0.373091430924259,2
"1779",0.346730762017255,0.641435199475515,1
"1780",0.345170346371053,0.364165635632849,2
"1781",0.377405045382169,0.627711321322757,1
"1782",0.365093136994394,0.650424048652436,1
"1783",0.408596518915147,0.648637536214665,NA
"1784",0.369160844878988,0.620911123477914,1
"1785",0.802914891159162,0.313650251831859,NA
"1786",0.348416167316719,0.636044100961935,1
"1787",0.130611095810309,0.540783006465062,NA
"1788",0.82091584126465,0.746855887118727,NA
"1789",0.364731244730883,0.633333090221363,1
"1790",0.349228509673216,0.614431234585474,1
"1791",0.372698979721466,0.362052812744886,2
"1792",0.35418411561111,0.64200412077837,1
"1793",0.359843425402423,0.359240322316355,2
"1794",0.361692754062337,0.640197298986842,1
"1795",0.355024636110417,0.630783523968685,1
"1796",0.376589298291237,0.366010619973274,2
"1797",0.37410756287458,0.646702454099585,1
"1798",0.344046209970419,0.633127337674879,1
"1799",0.36022398379928,0.355953929210633,2
"1800",0.34685333249768,0.374273999070312,2
"1801",0.353582292218873,0.345558564357007,2
"1802",0.386641456647396,0.630171684991186,1
"1803",0.366943122538201,0.62524467214466,1
"1804",0.383968715727952,0.369291510397148,2
"1805",0.381954454029026,0.359201273270229,2
"1806",0.356714995235409,0.368352092733162,2
"1807",0.371905743211728,0.624466258289691,1
"1808",0.639628044562414,0.763150634244084,NA
"1809",0.365631336880669,0.624832692493859,1
"1810",0.369114918543957,0.634511582108453,1
"1811",0.354507503681738,0.352223494178211,2
"1812",0.352914989324677,0.365861786962258,2
"1813",0.163519851863384,0.0261743580922484,NA
"1814",0.359167214273433,0.607405506916945,1
"1815",0.382664662936948,0.629572227767845,1
"1816",0.378765368355995,0.628924358746578,1
"1817",0.380907833674474,0.625889115376727,1
"1818",0.380089271945982,0.633342805177476,1
"1819",0.363103018695848,0.631514070086574,1
"1820",0.00461518997326493,0.341426838887855,NA
"1821",0.384671337194113,0.357797704686076,2
"1822",0.394847259976987,0.34714500063727,2
"1823",0.371287864886331,0.357742119005473,2
"1824",0.365520698014509,0.628178546193831,1
"1825",0.361259467394552,0.630931120134579,1
"1826",0.657415637047961,0.679480897961184,NA
"1827",0.351881459588185,0.931477337609977,NA
"1828",0.372022963604426,0.636739134871433,1
"1829",0.36614863581197,0.614727124033246,1
"1830",0.395790634149299,0.626445322861936,1
"1831",0.371494204572844,0.621071074219581,1
"1832",0.366746255316066,0.37906907589593,2
"1833",0.368211284955138,0.386114498821164,2
"1834",0.375137506510983,0.372786025289501,2
"1835",0.375960162246304,0.62058518419888,1
"1836",0.365214572343242,0.643364716465571,1
"1837",0.364440826434962,0.369285771774969,2
"1838",0.361651910794975,0.35544477004776,2
"1839",0.384381231303209,0.359331482400051,2
"1840",0.361752030170138,0.355567287121436,2
"1841",0.372928830056905,0.368377823344698,2
"1842",0.365020552767961,0.388605195423638,2
"1843",0.369756660480426,0.367263933444518,2
"1844",0.360545659520242,0.628089818427892,1
"1845",0.369251298325431,0.369433414190255,2
"1846",0.386412912810129,0.377305003829267,2
"1847",0.363239932974722,0.621856439300256,1
"1848",0.392219055141944,0.629741729381241,1
"1849",0.239596671424806,0.467649947851896,NA
"1850",0.374028767209084,0.621655393261384,1
"1851",0.380334834580529,0.627757427533373,1
"1852",0.367351151355182,0.38678502556777,2
"1853",0.347642628708854,0.611498213373125,NA
"1854",0.391005337024528,0.627833089563018,1
"1855",0.376917598730009,0.381723596782004,2
"1856",0.365107095400516,0.390898320075935,2
"1857",0.372680650811717,0.35557785653346,2
"1858",0.378962621693778,0.627442928318809,1
"1859",0.388574321225149,0.610514515991633,1
"1860",0.362134547497354,0.376154963844551,2
"1861",0.377694187128164,0.384995286501078,2
"1862",0.385485121650635,0.365483551405253,2
"1863",0.371590251088402,0.37446197855324,2
"1864",0.370200037363759,0.388956879683454,2
"1865",0.376122743825989,0.620029907672489,1
"1866",0.3545310400929,0.640198991954625,1
"1867",0.394102508560703,0.381500380573951,2
"1868",0.371852998792383,0.381968097015853,2
"1869",0.346302002105426,0.621095469374044,1
"1870",0.382517692728118,0.377431332087699,2
"1871",0.368503525117957,0.380012753760628,2
"1872",0.822126490995288,0.780067711137235,NA
